Timestamp;City;Gender;Age;Field_of_Study;Years_Batch;Question_6;Question_7;Question_8;TS1;TS2;TS3;TS4;TS5;TS6;TS7;PS8;PS9;PS10;PS11;CS12;CS13;CS14;CS15;CS16;DS17;DS18;DS19;DS20;IS21;IS22;IS23;IS24;IS25;COS26;COS27;COS28;Technological_Skill_AverageScore;Personal_Security_Skill_AverageScore;Critical_Skill_AverageScore;Device_Security_Skill_AverageScore;Informational_Skill_AverageScore;Communication_Skill_AverageScore;Digital_Literacy_TotalScore_exclude_item28
6/15/2023;Lamongan;Female;18;English Literature;2022;Yes;Yes;Yes;4;4;3;4;4;4;3;4;4;4;5;3;4;3;4;3;3;2;4;3;3;2;2;4;2;5;4;4;3,71428571428571;4,25;3,4;3;2,6;4,5;94
6/15/2023;Lamongan;Female;18;Radiological Technology;2022;Yes;Yes;Yes;5;5;4;5;4;4;3;5;4;4;5;4;3;2;3;2;2;2;5;2;3;2;3;3;4;3;4;2;4,28571428571429;4,5;2,8;2,75;3;3,5;95
6/15/2023;Jakarta;Female;19;Sociology;2022;Yes;Yes;No;5;5;5;5;4;5;5;5;5;5;5;3;4;3;5;5;2;2;5;4;4;4;2;2;2;5;5;3;4,85714285714286;5;4;3,25;2,8;5;111
6/15/2023;Malang;Male;20;Aquaculture;2022;Yes;Yes;No;3;4;4;3;4;3;2;4;4;3;4;4;4;4;4;4;4;4;4;4;4;3;3;4;3;3;4;3;3,28571428571429;3,75;4;4;3,4;3,5;98
6/15/2023;Magetan;Male;20;Digital Office Management;2023;Yes;Yes;No;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;1;1;5;3;5;5;1;5;5;5;5;2,2;5;121
6/15/2023;Lumajang;Female;20;Public Health;2022;Yes;Yes;No;5;5;4;4;4;4;3;3;4;4;5;4;4;3;3;3;4;3;3;2;3;2;4;4;4;4;4;1;4,14285714285714;4;3,4;3;3,4;4;99
6/15/2023;Surabaya;Female;19;Pharmacy;2022;Yes;Yes;Yes;5;5;5;5;5;1;1;5;5;5;5;5;5;5;5;5;5;5;5;5;1;1;1;1;1;5;5;1;3,85714285714286;5;5;5;1;5;107
6/15/2023;Surabaya;Female;19;Accounting;2022;Yes;Yes;No;5;5;5;5;5;4;4;5;5;4;5;4;4;3;4;4;5;4;5;4;4;1;2;2;1;5;5;2;4,71428571428571;4,75;3,8;4,5;2;5;109
6/15/2023;Sidoarjo;Male;18;Anthropology;2022;Yes;Yes;Yes;5;3;5;5;5;5;2;4;5;5;5;3;3;3;4;4;4;2;5;4;3;2;5;4;3;4;4;5;4,28571428571429;4,75;3,4;3,75;3,4;4;106
6/15/2023;Sidoarjo;Female;18;Mathematics;2022;Yes;Yes;No;5;4;4;3;4;4;3;3;4;4;4;4;4;4;4;4;4;4;4;4;2;2;2;2;2;4;4;2;3,85714285714286;3,75;4;4;2;4;96
6/15/2023;Tabanan;Female;19;Psychology;2022;Yes;Yes;No;5;5;4;5;5;5;3;5;5;5;5;4;4;3;4;4;3;3;4;4;4;3;3;3;3;5;4;2;4,57142857142857;5;3,8;3,5;3,2;4,5;110
6/15/2023;Surabaya;Female;19;Chemistry;2022;Yes;Yes;No;5;5;5;5;5;5;3;5;5;5;5;4;4;4;4;5;5;4;5;4;3;3;4;4;5;3;5;1;4,71428571428571;5;4,2;4,5;3,8;4;119
6/15/2023;Surabaya;Female;19;Management;2022;Yes;Yes;No;5;5;5;4;5;4;5;3;5;5;4;5;5;4;5;5;3;3;4;3;1;3;4;5;5;5;5;1;4,71428571428571;4,25;4,8;3,25;3,6;5;115
6/15/2023;Batu;Female;19;Mathematics;2022;Yes;Yes;No;5;5;5;5;5;4;4;5;5;5;5;5;5;5;5;5;5;3;3;3;1;2;1;3;3;5;5;1;4,71428571428571;5;5;3,5;2;5;112
6/15/2023;Surabaya;Male;19;Politics;2022;No;No;No;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;5;2;2;3;4;2;3;4;2;4;4;3;4;4;4;3;3;4;99
6/15/2023;Surabaya;Female;19;Accounting;2022;No;Yes;No;4;5;4;3;4;3;3;2;3;4;4;3;3;3;4;3;3;2;4;3;4;3;3;3;3;3;3;2;3,71428571428571;3,25;3,2;3;3,2;3;89
6/15/2023;Gresik;Female;19;Midwifery;2022;Yes;Yes;Yes;5;5;5;3;3;4;1;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;2;1;2;4;4;2;3,71428571428571;4;4;4;1,8;4;95
6/15/2023;Samarinda;Female;19;Management;2022;Yes;Yes;No;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;5;4;5;4;4;2;4;5;5;4;5;1;5;5;4,6;4,5;4;4,5;125
6/15/2023;Tangerang;Female;19;Psychology;2022;Yes;Yes;No;4;4;3;5;5;2;3;4;4;4;4;4;4;4;4;3;3;3;4;4;4;2;2;2;2;4;4;2;3,71428571428571;4;3,8;3,5;2,4;4;95
6/15/2023;Bekasi;Female;19;Communication;2022;Yes;Yes;No;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;3;3;2;2;3;4;4;4;4;4;4;3,8;3,75;2,8;4;100
6/15/2023;Surabaya;Male;19;English Literature;2022;Yes;Yes;No;4;4;4;4;3;3;4;4;3;4;4;4;4;4;4;4;4;4;4;4;2;3;3;3;4;3;4;3;3,71428571428571;3,75;4;4;3;3,5;99
6/15/2023;Sidoarjo;Female;19;Nutrition;2022;Yes;Yes;Yes;3;4;3;5;4;4;3;4;4;5;5;4;4;3;4;4;3;2;3;4;3;2;2;3;2;4;5;1;3,71428571428571;4,5;3,8;3;2,4;4,5;96
6/15/2023;Sidoarjo;Female;18;Environmental Engineering;2022;Yes;Yes;No;4;4;4;4;4;4;2;3;4;4;4;4;4;3;3;4;4;4;4;3;3;3;3;3;3;3;4;2;3,71428571428571;3,75;3,6;3,75;3;3,5;96
6/15/2023;Tangerang;Female;19;Banking and Finance;2022;Yes;Yes;No;5;5;4;3;5;4;2;4;5;5;5;5;5;3;5;5;3;4;5;3;4;3;3;4;2;5;5;2;4;4,75;4,6;3,75;3,2;5;111
6/15/2023;Jakarta;Female;18;English Literature;2022;Yes;Yes;No;5;5;5;4;2;4;2;5;4;5;5;4;4;4;4;5;2;2;4;2;4;2;4;1;4;5;5;4;3,85714285714286;4,75;4,2;2,5;3;5;102
6/15/2023;Surabaya;Female;19;Industrial Engineering;2022;Yes;Yes;No;5;5;5;5;5;5;5;5;5;5;5;4;4;3;4;5;4;4;5;5;3;4;3;4;4;5;5;3;5;5;4;4,5;3,6;5;121
6/15/2023;Batam;Male;18;Nanotechnology Engineering;2022;Yes;Yes;No;3;4;3;2;4;4;2;3;4;4;4;4;4;3;3;2;2;2;3;3;4;3;2;2;2;4;4;2;3,14285714285714;3,75;3,2;2,5;2,6;4;84
6/15/2023;Sidoarjo;Female;19;Physiotherapy;2022;No;Yes;No;4;4;3;3;3;3;3;4;4;4;4;4;4;2;3;2;2;3;3;2;3;2;3;3;3;3;3;2;3,28571428571429;4;3;2,5;2,8;3;84
6/15/2023;Bangkalan;Female;19;English Literature;2022;Yes;Yes;No;5;5;5;4;5;5;5;3;5;5;5;5;5;4;5;5;3;2;3;4;4;4;4;3;4;4;5;3;4,85714285714286;4,5;4,8;3;3,8;4,5;116
6/15/2023;Madiun;Female;18;Law;2022;Yes;Yes;No;5;5;5;5;3;4;4;5;5;5;5;5;5;5;3;3;4;4;5;3;1;2;1;3;4;5;5;3;4,42857142857143;5;4,2;4;2,2;5;109
6/15/2023;Surabaya;Female;19;Management;2022;Yes;Yes;No;5;5;5;5;4;3;4;5;3;4;5;4;4;3;3;3;4;4;4;4;4;4;3;2;4;4;4;3;4,42857142857143;4,25;3,4;4;3,4;4;106
6/15/2023;Sidoarjo;Female;19;Taxation;2022;Yes;Yes;No;5;4;4;4;4;4;3;4;5;5;4;4;4;3;4;3;4;3;4;3;4;3;3;4;4;4;3;3;4;4,5;3,6;3,5;3,6;3,5;103
6/15/2023;Blitar;Male;19;Physiotherapy;2022;Yes;Yes;Yes;3;3;3;3;4;2;3;5;5;4;4;4;4;3;4;4;3;3;5;4;4;2;3;2;2;3;3;2;3;4,5;3,8;3,75;2,6;3;92
6/15/2023;Ponorogo;Female;18;Pharmacy;2022;Yes;Yes; ;5;5;5;5;5;5;5;1;5;5;5;5;5;5;5;4;5;5;5;4;5;3;4;4;5;3;5;3;5;4;4,8;4,75;4,2;4;123
6/15/2023;Jombang;Female;19;Accounting;2022;Yes;Yes;No;4;4;4;4;4;4;3;3;4;4;4;4;4;4;4;4;4;3;4;3;4;4;2;4;2;4;4;3;3,85714285714286;3,75;4;3,5;3,2;4;100
6/15/2023;Jakarta;Female;18;Mathematics;2022;No;Yes;No;4;4;4;4;3;3;3;3;3;3;4;3;3;3;3;3;3;2;2;1;3;3;3;3;3;3;4;3;3,57142857142857;3,25;3;2;3;3,5;83
6/15/2023;Lamongan;Female;19;Biomedical Engineering;2022;Yes;Yes;No;4;4;4;4;4;4;3;4;4;4;4;4;4;3;4;3;3;3;4;3;3;3;2;3;2;4;4;2;3,85714285714286;4;3,6;3,25;2,6;4;95
6/15/2023;Surabaya;Female;20;Accounting;2022;Yes;Yes;No;5;4;3;2;3;2;3;4;4;4;4;3;4;3;4;4;3;2;2;4;4;3;3;3;4;4;3;2;3,14285714285714;4;3,6;2,75;3,4;3,5;91
6/15/2023;Ponorogo;Female;19;English Literature;2022;Yes;Yes;No;5;5;4;4;3;4;2;4;4;5;5;4;4;3;3;3;4;3;4;3;3;2;3;4;3;3;4;2;3,85714285714286;4,5;3,4;3,5;3;3,5;98
6/15/2023;Surabaya;Female;19;Occupational Health and Safety;2022;Yes;Yes;No;4;5;5;5;5;4;2;5;5;5;5;5;5;5;5;4;4;4;4;5;4;4;4;4;4;5;5;1;4,28571428571429;5;4,8;4,25;4;5;121
6/15/2023;Tulungagung;Female;19;Information Systems;2022;Yes;Yes;No;4;4;4;3;4;3;4;4;4;5;5;4;4;3;4;4;4;2;4;4;4;4;2;4;2;4;4;2;3,71428571428571;4,5;3,8;3,5;3,2;4;101
6/15/2023;Surabaya;Female;19;Psychology;2022;Yes;Yes;No;5;5;5;3;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;4;5;5;5;5;5;5;5;2;4,71428571428571;5;4,8;4,75;5;5;131
6/15/2023;Surabaya;Female;20;Accounting;2022;Yes;Yes;No;4;4;3;2;2;2;3;4;4;4;4;4;3;3;3;3;2;2;2;3;4;2;3;3;4;4;3;2;2,85714285714286;4;3,2;2,25;3,2;3,5;84
6/15/2023;Nganjuk;Female;18;English Literature;2022;Yes;Yes;No;4;5;4;3;5;3;3;4;4;5;5;4;4;4;4;3;3;3;4;4;4;3;4;3;2;3;4;2;3,85714285714286;4,5;3,8;3,5;3,2;3,5;101
6/15/2023;Surabaya;Female;20;English Literature;2022;Yes;Yes;No;5;5;5;3;4;3;3;4;4;4;5;5;5;4;4;3;4;4;4;4;3;3;4;2;2;3;4;2;4;4,25;4,2;4;2,8;3,5;103
6/15/2023;Blora;Female;21;English Literature;2022;Yes;Yes;No;5;5;5;3;4;3;2;3;4;4;4;4;4;3;3;3;3;3;4;3;3;3;2;2;3;3;4;3;3,85714285714286;3,75;3,4;3,25;2,6;3,5;92
6/15/2023;Mojokerto;Female;19;Islamic Economics;2022;Yes;Yes;No;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;3;3;5;4;4;3;3;4;4;5;5;2;5;5;4,8;3,75;3,6;5;122
6/15/2023;Bekasi;Female;18;International Relations;2022;Yes;Yes;No;5;5;5;5;5;5;4;4;5;5;5;3;4;4;4;4;2;2;4;3;3;2;3;2;3;4;5;4;4,85714285714286;4,75;3,8;2,75;2,6;4,5;105
6/15/2023;Nganjuk;Female;19;Dentistry;2022;Yes;Yes;No;4;5;5;3;5;4;4;5;5;5;5;5;5;5;5;5;3;3;5;3;4;4;4;5;3;3;5;5;4,28571428571429;5;5;3,5;4;4;117
6/15/2023;Madiun;Female;19;Biology;2022;Yes;Yes;No;4;5;5;3;5;3;4;3;5;4;5;4;4;4;4;5;3;4;4;3;4;3;3;4;3;3;5;3;4,14285714285714;4,25;4,2;3,5;3,4;4;106
6/15/2023;Palangkaraya;Male;19;Biology;2022;Yes;Yes;No;4;4;4;4;4;4;3;4;4;4;4;4;4;3;4;3;4;4;4;3;3;3;3;3;3;4;4;3;3,85714285714286;4;3,6;3,75;3;4;99
6/15/2023;Bekasi;Female;18;Management;2022;Yes;Yes;No;5;5;5;5;5;3;4;5;3;5;5;4;4;4;4;4;5;5;5;3;5;3;2;4;1;5;5;2;4,57142857142857;4,5;4;4,5;3;5;113
6/15/2023;Jakarta;Male;18;Sociology;2022;Yes;Yes;No;4;4;4;5;5;2;2;4;3;5;5;5;5;5;5;3;5;5;5;5;1;1;1;2;2;3;5;3;3,71428571428571;4,25;4,6;5;1,4;4;101
6/15/2023;Jakarta;Male;19;Pharmacy;2022;Yes;Yes;No;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;3;3;1;2;3;2;5;5;2;5;5;5;4,5;2,2;5;119
6/15/2023;Bojonegoro;Male;19;History;2022;Yes;Yes;No;4;4;4;3;4;4;1;4;3;4;3;2;3;3;4;4;3;2;4;2;4;4;2;3;2;3;4;2;3,42857142857143;3,5;3,2;2,75;3;3,5;87
6/15/2023;Surabaya;Male;19;Environmental Engineering;2022;No;Yes;No;4;4;4;4;4;3;4;4;4;4;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3,85714285714286;4;3;3;3;3;91
6/15/2023;Tuban;Female;19;Veterinary Paramedics;2022;Yes;No;No;4;5;5;5;5;2;3;5;5;5;5;5;5;5;5;5;5;5;5;5;3;4;4;5;3;5;5;1;4,14285714285714;5;5;5;3,8;5;123
6/15/2023;Bontang;Female;19;Nutrition;2022;Yes;Yes;No;4;4;4;2;4;4;3;4;3;5;5;3;3;2;3;2;3;3;4;3;3;3;3;3;3;3;3;4;3,57142857142857;4,25;2,6;3,25;3;3;89
6/15/2023;Sidoarjo;Male;18;Medicine;2022;Yes;Yes;No;4;4;4;4;4;2;2;4;4;4;4;4;4;4;4;4;4;4;4;4;2;2;2;2;2;3;4;3;3,42857142857143;4;4;4;2;3,5;93
6/15/2023;Denpasar;Male;20;Electrical Engineering;2020;No;Yes;No;3;5;4;4;5;5;5;5;5;5;5;3;3;3;5;3;2;4;5;5;2;3;2;3;4;3;5;1;4,42857142857143;5;3,4;4;2,8;4;106
6/15/2023;Sidoarjo;Female;18;Management;2022;No;No;No;5;5;5;5;3;3;2;3;4;5;5;4;3;4;4;4;4;4;4;4;2;3;3;2;3;3;2;3;4;4,25;3,8;4;2,6;2,5;98
6/15/2023;Surabaya;Female;19;Taxation;2022;Yes;Yes;Yes;5;5;5;5;5;3;2;5;5;5;5;4;4;3;4;4;2;3;4;3;3;3;2;3;4;3;4;2;4,28571428571429;5;3,8;3;3;3,5;103
6/15/2023;Jakarta;Female;19;Nursing;2022;No;Yes;No;4;4;3;3;3;4;3;4;4;5;5;3;3;3;3;2;2;2;4;3;2;2;2;3;2;4;4;2;3,42857142857143;4,5;2,8;2,75;2,2;4;86
6/15/2023;Bone;Female;18;Anthropology;2022;Yes;Yes;No;3;5;5;3;5;3;1;5;5;5;5;5;5;5;5;5;3;3;5;3;3;3;3;4;5;3;3;2;3,57142857142857;5;5;3,5;3,6;3;108
6/15/2023;Kediri;Female;18;Management;2022;No;Yes;No;3;4;4;4;3;4;2;4;4;3;4;1;4;4;4;4;4;3;4;4;3;3;4;3;2;4;4;2;3,42857142857143;3,75;3,4;3,75;3;4;94
6/15/2023;Surabaya;Male;18;Digital Office Management;2022;No;Yes;No;4;5;5;4;5;4;3;4;5;5;5;5;5;5;5;5;5;5;5;5;1;1;1;1;1;5;5;1;4,28571428571429;4,75;5;5;1;5;109
6/15/2023;Surabaya;Female;18;Management;2022;Yes;Yes;No;4;4;4;4;4;3;2;4;4;4;4;4;4;4;4;4;3;3;3;3;3;3;3;3;2;4;4;2;3,57142857142857;4;4;3;2,8;4;95
6/15/2023;Surabaya;Male;19;Accounting;2022;No;Yes;No;5;5;5;5;5;1;1;5;5;5;5;5;5;5;5;5;5;5;5;5;1;1;1;1;1;5;5;1;3,85714285714286;5;5;5;1;5;107
6/15/2023;Surabaya;Female;19;Library Science;2022;No;Yes;No;3;4;4;2;5;4;2;4;4;4;4;3;3;3;3;4;3;2;3;3;4;3;2;2;2;4;4;4;3,42857142857143;4;3,2;2,75;2,6;4;88
6/15/2023;Surabaya;Male;19;Accounting;2022;Yes;Yes;Yes;5;5;5;5;5;1;1;5;5;5;5;5;5;5;5;5;5;5;5;5;1;1;1;1;1;5;5;1;3,85714285714286;5;5;5;1;5;107
6/15/2023;Surakarta;Female;18;Japanese Literature;2022;Yes;Yes;No;5;5;4;4;4;4;4;4;4;4;4;4;3;3;3;3;3;2;2;4;4;4;2;3;4;4;4;3;4,28571428571429;4;3,2;2,75;3,4;4;98
6/15/2023;Bekasi;Female;19;Industrial Engineering;2022;Yes;Yes;No;5;4;4;3;4;4;3;4;5;5;5;4;3;3;4;4;3;3;4;3;4;3;3;3;2;4;4;2;3,85714285714286;4,75;3,6;3,25;3;4;100
6/15/2023;Surabaya;Female;19;Fishery Product Technology;2022;Yes;Yes;No;5;5;5;4;4;4;2;2;4;2;5;3;4;2;4;2;3;2;2;2;4;4;2;3;5;4;4;2;4,14285714285714;3,25;3;2,25;3,6;4;92
6/15/2023;Surabaya;Female;19;Digital Office Management;2022;Yes;Yes;No;4;5;5;4;5;4;4;4;4;5;5;4;4;4;4;4;4;3;4;3;4;2;3;3;2;4;5;3;4,42857142857143;4,5;4;3,5;2,8;4,5;106
6/15/2023;Kediri;Female;19;Dental Technology;2022;Yes;Yes;No;3;4;3;4;3;4;3;3;3;3;4;3;3;2;3;2;3;3;3;3;4;3;3;3;3;4;3;2;3,42857142857143;3,25;2,6;3;3,2;3,5;85
6/15/2023;Surabaya;Male;18;Marketing Management;2022;No;Yes;No;4;4;4;4;3;4;3;4;4;4;5;3;3;3;4;3;3;4;5;3;3;3;3;4;4;4;5;3;3,71428571428571;4,25;3,2;3,75;3,4;4,5;100
6/15/2023;Surabaya;Female;19;Development Economics;2022;Yes;Yes;No;5;5;4;3;4;4;2;5;5;5;5;5;5;3;4;3;2;2;4;4;4;4;2;3;3;5;5;3;3,85714285714286;5;4;3;3,2;5;105
6/15/2023;Surabaya;Female;19;Instrumentation and Control Engineering Technology;2022;Yes;Yes;No;5;5;4;5;5;4;5;4;4;5;5;4;5;4;5;5;5;5;5;4;4;2;2;3;2;5;5;1;4,71428571428571;4,5;4,6;4,75;2,6;5;116
6/15/2023;Samarinda;Female;18;English Literature;2022;Yes;Yes;No;4;4;4;4;4;4;3;4;4;4;4;4;4;3;4;2;4;4;4;4;4;4;4;3;3;4;4;2;3,85714285714286;4;3,4;4;3,6;4;102
6/16/2023;Samarinda;Male;18;Veterinary Medicine;2022;Yes;Yes;No;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;4;5;5;3;5;5;3;3;4;5;5;5;4,85714285714286;5;5;4,25;4;5;126
6/16/2023;Kediri;Female;18;Aquaculture;2022;Yes;Yes;No;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;3;4;4;4;4;4;4;4;3;2;4;3;4;4;4;3,75;3,8;3;104
6/16/2023;Tangerang;Female;18;Dentistry;2022;Yes;Yes;No;4;5;3;4;4;4;3;5;4;5;4;3;3;2;3;4;2;2;3;2;3;2;2;4;4;5;5;1;3,85714285714286;4,5;3;2,25;3;5;94
6/16/2023;Surabaya;Male;19;Accounting;2022;Yes;Yes;No;5;3;4;4;4;5;4;5;4;5;4;5;4;4;4;3;4;3;3;3;4;2;5;4;5;2;4;5;4,14285714285714;4,5;4;3,25;4;3;106
6/16/2023;Jombang;Male;20;Occupational Health and Safety;2022;Yes;Yes;No;4;4;3;2;4;4;3;3;4;4;4;4;4;3;4;4;4;3;3;3;3;2;3;3;4;4;4;3;3,42857142857143;3,75;3,8;3,25;3;4;94
6/16/2023;Magelang;Female;18;Pharmacy;2022;Yes;Yes;No;3;5;5;3;3;4;4;5;5;4;5;4;4;3;3;4;3;3;3;3;4;2;4;4;2;4;5;4;3,85714285714286;4,75;3,6;3;3,2;4,5;101
6/16/2023;Surabaya;Female;19;Digital Office Management;2022;No;No;No;3;5;5;5;5;1;1;3;5;2;5;2;3;4;4;2;4;5;5;5;4;3;3;4;3;2;4;2;3,57142857142857;3,75;3;4,75;3,4;3;97
6/16/2023;Bojonegoro;Male;19;Environmental Engineering;2022;Yes;Yes;No;4;5;4;4;4;4;3;4;2;5;4;5;5;3;4;2;4;3;4;4;4;2;4;2;5;3;4;1;4;3,75;3,8;3,75;3,4;3,5;101
6/16/2023;Surabaya;Female;18;Psychology;2022;Yes;Yes;No;5;5;5;5;5;5;3;5;5;5;5;5;5;5;5;5;5;5;5;5;1;5;5;5;5;3;5;4;4,71428571428571;5;5;5;4,2;4;127
6/16/2023;Bekasi;Male;18;Biomedical Engineering;2022;Yes;Yes;No;5;5;5;5;5;5;5;5;3;5;5;5;5;5;5;3;5;5;5;5;3;3;3;3;5;1;5;5;5;4,5;4,6;5;3,4;3;119
6/16/2023;Surabaya;Female;19;Pharmacy;2022;Yes;Yes;No;5;5;5;4;4;4;4;5;5;5;5;5;5;5;5;4;4;4;4;2;4;2;4;4;4;4;4;3;4,42857142857143;5;4,8;3,5;3,6;4;115
6/16/2023;Depok;Female;19;Psychology;2022;Yes;Yes;No;4;4;4;4;5;4;3;4;5;5;5;4;4;3;4;3;2;3;5;3;5;2;3;4;5;4;4;4;4;4,75;3,6;3,25;3,8;4;105
6/16/2023;Nganjuk;Female;19;Politics;2022;Yes;Yes;No;4;5;5;5;5;4;4;4;5;5;5;5;5;5;5;5;4;4;5;5;4;4;3;5;2;3;5;1;4,57142857142857;4,75;5;4,5;3,6;4;120
6/16/2023;Surabaya;Female;19;Islamic Economics;2022;Yes;Yes;No;2;5;5;5;5;4;2;4;5;4;5;4;5;4;3;2;2;2;4;2;2;2;4;3;2;4;5;4;4;4,5;3,6;2,5;2,6;4,5;96
6/16/2023;Blitar;Female;20;Nutrition;2022;Yes;Yes;No;4;4;4;4;4;4;2;4;4;4;4;4;3;3;3;4;4;4;4;3;4;3;3;4;4;4;4;3;3,71428571428571;4;3,4;3,75;3,6;4;100
6/16/2023;Tulungagung;Female;19;Development Economics;2022;Yes;Yes;No;4;5;4;4;4;4;4;4;4;4;4;3;3;3;4;1;3;3;4;4;4;4;4;4;4;3;4;3;4,14285714285714;4;2,8;3,5;4;3,5;100
6/16/2023;Malang;Female;18;Psychology;2022;Yes;Yes;No;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;4;5;5;5;4;5;2;5;1;5;5;5;4,5;4,8;3,5;129
6/16/2023;Pasuruan;Male;21;English Literature;2020;Yes;Yes;No;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;1;5;5;5;5;5;5;5;3;131
6/16/2023;Bontang;Female;18;Psychology;2022;Yes;Yes;No;4;5;4;3;4;4;3;5;5;5;5;5;5;4;5;4;2;4;3;3;2;4;2;1;2;4;5;1;3,85714285714286;5;4,6;3;2,2;4,5;102
6/16/2023;Nganjuk;Female;18;Nutrition;2022;Yes;Yes;No;3;5;3;3;5;5;1;4;3;5;5;5;4;4;2;2;3;1;1;1;3;2;3;3;1;5;5;5;3,57142857142857;4,25;3,4;1,5;2,4;5;87
6/16/2023;Sidoarjo;Male;20;Robotics and Artificial Intelligence Engineering;2022;Yes;Yes;No;4;5;5;5;5;5;3;5;4;5;5;5;5;4;4;5;3;5;4;4;4;3;4;5;4;3;5;2;4,57142857142857;4,75;4,6;4;4;4;118
6/16/2023;Surabaya;Female;19;Aquaculture;2022;Yes;Yes;No;5;5;4;4;5;3;4;5;5;3;5;5;5;4;4;2;4;2;5;4;3;2;2;3;2;5;5;3;4,28571428571429;4,5;4;3,75;2,4;5;105
6/16/2023;Surabaya;Female;20;Development Economics;2022;Yes;Yes;No;5;4;3;2;3;3;4;3;4;5;5;5;4;4;4;2;3;3;4;3;3;3;3;3;4;3;4;2;3,42857142857143;4,25;3,8;3,25;3,2;3,5;96
6/16/2023;Surabaya;Female;19;Digital Office Management;2022;Yes;Yes;No;5;4;4;4;4;4;3;4;4;4;5;4;4;4;4;4;3;3;4;4;2;4;3;3;3;2;4;1;4;4,25;4;3,5;3;3;100
6/16/2023;Blitar;Female;19;Nursing;2022;Yes;Yes;No;5;5;5;5;5;4;4;5;5;5;5;5;5;4;3;5;4;3;5;3;5;2;1;4;1;5;5;3;4,71428571428571;5;4,4;3,75;2,6;5;113
6/16/2023;Surabaya;Male;18;Management;2022;Yes;Yes;No;5;5;5;5;5;5;5;5;5;5;5;4;4;4;4;4;4;4;5;4;4;4;4;4;4;4;5;2;5;5;4;4,25;4;4,5;121
6/16/2023;Kediri;Male;19;Management;2022;Yes;Yes;No;5;5;5;5;5;4;5;5;5;5;5;5;5;5;3;4;3;4;5;4;2;3;3;3;1;2;5;3;4,85714285714286;5;4,4;4;2,4;3,5;111
6/16/2023;Jombang;Female;18;English Literature;2022;Yes;Yes;No;5;5;4;4;4;4;3;4;3;4;5;3;4;3;4;3;3;3;4;2;4;2;2;3;4;3;4;3;4,14285714285714;4;3,4;3;3;3,5;96
6/16/2023;Nganjuk;Female;19;Occupational Health and Safety;2022;Yes;Yes;No;3;5;5;3;4;3;4;4;5;5;5;5;5;3;4;4;3;3;4;3;2;3;3;3;4;4;4;3;3,85714285714286;4,75;4,2;3,25;3;4;103
6/16/2023;Lamongan;Female;18;Public Health;2022;Yes;Yes;No;3;4;4;4;4;4;4;3;4;3;5;4;4;4;4;3;4;3;3;3;4;3;4;4;4;2;4;4;3,85714285714286;3,75;3,8;3,25;3,8;3;99
6/16/2023;Surabaya;Female;19;Management;2022;Yes;Yes;No;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;4;2;2;4;3;3;2;3;5;5;3;5;5;4,8;3;3;5;116
6/16/2023;Bojonegoro;Female;19;Development Economics;2022;Yes;Yes;No;5;5;5;3;5;5;4;5;5;5;5;5;5;4;4;5;3;4;5;5;4;4;4;5;5;5;5;4;4,57142857142857;5;4,6;4,25;4,4;5;124
6/16/2023;Sidoarjo;Female;20;Biology;2022;Yes;Yes;No;5;5;5;3;4;4;3;3;5;5;5;3;4;1;4;2;5;4;4;2;3;2;4;2;1;4;5;3;4,14285714285714;4,5;2,8;3,75;2,4;4,5;97
6/16/2023;Mataram;Female;18;Law;2022;Yes;Yes;No;4;5;5;5;5;5;4;4;4;4;4;4;4;2;2;4;3;4;3;3;3;3;3;3;3;3;5;3;4,71428571428571;4;3,2;3,25;3;4;101
6/16/2023;Lumajang;Male;19;Aquaculture;2022;Yes;Yes;No;5;4;4;2;4;4;2;4;5;5;5;5;5;5;4;4;4;2;5;4;2;2;4;2;4;2;4;2;3,57142857142857;4,75;4,6;3,75;2,8;3;102
6/16/2023;Bojonegoro;Male;21;Psychology;2022;Yes;Yes;No;5;5;5;5;5;4;4;4;5;5;5;5;5;5;5;4;3;5;5;5;4;4;2;3;2;4;5;3;4,71428571428571;4,75;4,8;4,5;3;4,5;118
6/16/2023;Sampit;Male;18;Industrial Engineering;2022;Yes;Yes;No;4;4;4;4;4;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;3;3;3;3;4;4;4;4;3,71428571428571;3,75;4;4;3,2;4;101
